TRIP_ID,VEHICLE_ID
2ca25c34-09d6-5137-a7ba-dd0b340383f1,579-009
8d7b2977-e5ce-5313-98e9-b71bb94b464f,898-820
36984432-94dc-5407-aa83-217096b1a17b,778-967
eaf30b5a-a318-580f-b4a4-e8ed6d54af06,778-967
f929ff00-942e-50b0-a989-3f6673cea959,989-678
3669cc83-7e4a-554b-96ad-0895644c832b,541-703
4bc467e2-ddaf-577a-a69f-243807575234,726-682
9d0e5223-c2d2-5200-aa16-3273889fd036,354-400
09d42986-9b77-5885-b392-b736abed0c43,541-703
6eae5a64-74a9-571c-b712-6d716fb5ba68,548-915
5568387c-58e6-5ee1-8b02-674c7f46cc15,673-926
b52ca798-9517-5d5b-9f40-1559d6a6a743,052-978
ee08e250-7e83-5c99-8fb1-0f75bcde8e85,599-290
968db753-76a7-5a3e-8136-cdc4143cc622,898-820
618f130d-e780-5bf0-bdcb-bfe3ca59c831,654-417
2f88be24-52e6-5b38-89f6-4c7d2836233c,810-126
40c4897d-e489-5b9c-a722-eb89583d8388,109-319
6735453f-090f-5d9f-9525-56f01478ab1f,109-319
4c39088e-7fcb-5c05-83e9-76a02b75fe88,271-186
8ddba762-403e-5a74-862a-84845a29f324,168-184
10aa77b6-de1e-5fb9-9f95-1c7989780e39,982-920
54043924-6c59-5f59-b125-851c9c7abc96,781-999
c27a5ce8-c012-5b00-b3d3-dd7b0b8221cd,541-703
1651e193-0575-57b0-80db-fe8e45d31e99,494-776
a16238f8-3839-5b1d-b2bc-46e1b78fc068,270-513
af182af7-8c04-5122-9975-1ea422555015,806-762
6f0db802-e846-5e7d-abb0-e8213d23bb12,636-520
4c216511-583a-57b8-ac30-c4c34a1d5841,548-915
e5f19273-72be-5bda-a460-ea7bae8f5096,989-218
c5c4cc6b-8915-5223-b0e5-b25eb0fdbb0e,541-703
345f52d5-f1d3-50ba-8bca-ae8abb22b1b1,345-239
c1a62931-2d31-575f-8331-aa92917135d4,989-678
268f3204-bc87-5442-ba8e-c26a0ddde775,271-186
4d55aaa6-2177-54d5-a9b2-f35ff9abae59,541-703
172814e8-6f74-5ea9-939d-d3651d34b0ac,898-820
bcd6607f-97ab-5bab-b92a-72cbd6ad4c3b,860-578
0b5e2323-2101-5ad5-a507-1319c68e4016,680-801
31fb8246-4616-5159-ab6b-d1ce694ce57b,354-400
0ede31ba-d23f-572d-b958-81a1cb4c8aa3,439-841
5e57d338-04d4-5db6-a9f1-77056ea8e9ec,527-774
2b14389e-eae1-5bd8-b30d-e29c3d1fb217,158-334
a98207e1-4184-5bea-b411-c17463612ecb,469-750
710814da-f99b-56a1-90cc-4f84057bf41d,708-380
e39a8712-081d-5d47-9d2d-e0783fbff3b4,052-287
8673d385-e652-5813-b137-d9a417c51950,218-367
769c8120-00f9-512e-9193-69ce01c5d10b,462-966
a4589ed7-d304-5dcf-a490-8df31b9cb5fc,636-520
e6162013-807f-54c4-b36c-0ef9656602da,167-161
39af1419-915d-5e57-ae89-b2e5c5b9fcf9,109-319
523caf14-60d2-5b4c-9a64-d5bb48c54895,052-287
2fc49230-7b43-53cc-98fd-0ffdcc2e1517,439-841
7c326238-72aa-5115-97eb-bc726e2b1417,982-920
7f8d70de-b62c-5047-bd81-e94f7e2608b0,387-941
dc5dca75-81ca-558b-9ad6-f58c344a2a48,109-319
ec476302-7a68-57b9-a54b-4142894f92d9,778-967
db13a8b0-07aa-55e7-81cb-723f6b4a1cbe,527-774
2b27b977-c0cc-5912-a18a-f6ecb78602f3,730-550
30dabaec-01df-570f-8cbf-8aea057bb6f2,839-426
345e8a09-e044-5b57-b778-26fb68210868,387-941
02715556-7a53-5a62-bcc8-2272fee258a2,469-750
9a19a452-e6f0-5d49-9210-d9012a09fbce,068-898
